,atlas,classifier,dataset,dimensionality,iter_shuffle_split,measure,n_regions,scores
372,basc_scale122,svc_l1,ABIDE,122,13,partial correlation,,0.56836804
373,basc_scale122,svc_l2,ABIDE,122,13,partial correlation,,0.58245135
374,basc_scale122,ridge,ABIDE,122,13,partial correlation,,0.58415842
375,basc_scale122,svc_l1,ABIDE,122,13,tangent,,0.61104473
376,basc_scale122,svc_l2,ABIDE,122,13,tangent,,0.67463298
377,basc_scale122,ridge,ABIDE,122,13,tangent,,0.67420621
378,ho_cort_symm_split,svc_l1,ABIDE,96,14,correlation,,0.62564015
379,ho_cort_symm_split,svc_l2,ABIDE,96,14,correlation,,0.66072038
380,ho_cort_symm_split,ridge,ABIDE,96,14,correlation,,0.63955275
381,ho_cort_symm_split,svc_l1,ABIDE,96,14,partial correlation,,0.54139638
382,ho_cort_symm_split,svc_l2,ABIDE,96,14,partial correlation,,0.58313418
383,ho_cort_symm_split,ridge,ABIDE,96,14,partial correlation,,0.58321953
384,ho_cort_symm_split,svc_l1,ABIDE,96,14,tangent,,0.64723455
385,ho_cort_symm_split,svc_l2,ABIDE,96,14,tangent,,0.67548651
386,ho_cort_symm_split,ridge,ABIDE,96,14,tangent,,0.67113349
387,aal_spm12,svc_l1,ABIDE,117,14,correlation,,0.68077842
388,aal_spm12,svc_l2,ABIDE,117,14,correlation,,0.69605667
389,aal_spm12,ridge,ABIDE,117,14,correlation,,0.69571526
390,aal_spm12,svc_l1,ABIDE,117,14,partial correlation,,0.64552748
391,aal_spm12,svc_l2,ABIDE,117,14,partial correlation,,0.69315466
392,aal_spm12,ridge,ABIDE,117,14,partial correlation,,0.69503243
393,aal_spm12,svc_l1,ABIDE,117,14,tangent,,0.64697849
394,aal_spm12,svc_l2,ABIDE,117,14,tangent,,0.76229088
395,aal_spm12,ridge,ABIDE,117,14,tangent,,0.76186412
396,basc_scale122,svc_l1,ABIDE,122,14,correlation,,0.66925572
397,basc_scale122,svc_l2,ABIDE,122,14,correlation,,0.703141
398,basc_scale122,ridge,ABIDE,122,14,correlation,,0.70954251
399,basc_scale122,svc_l1,ABIDE,122,14,partial correlation,,0.62231137
400,basc_scale122,svc_l2,ABIDE,122,14,partial correlation,,0.71637078
401,basc_scale122,ridge,ABIDE,122,14,partial correlation,,0.71790714
402,basc_scale122,svc_l1,ABIDE,122,14,tangent,,0.70894503
403,basc_scale122,svc_l2,ABIDE,122,14,tangent,,0.74624445
404,basc_scale122,ridge,ABIDE,122,14,tangent,,0.74564698
405,ho_cort_symm_split,svc_l1,ABIDE,96,15,correlation,,0.57545237
406,ho_cort_symm_split,svc_l2,ABIDE,96,15,correlation,,0.6295664
407,ho_cort_symm_split,ridge,ABIDE,96,15,correlation,,0.60122909
408,ho_cort_symm_split,svc_l1,ABIDE,96,15,partial correlation,,0.59312052
409,ho_cort_symm_split,svc_l2,ABIDE,96,15,partial correlation,,0.59158416
410,ho_cort_symm_split,ridge,ABIDE,96,15,partial correlation,,0.59235234
411,ho_cort_symm_split,svc_l1,ABIDE,96,15,tangent,,0.58117105
412,ho_cort_symm_split,svc_l2,ABIDE,96,15,tangent,,0.67275521
413,ho_cort_symm_split,ridge,ABIDE,96,15,tangent,,0.66951178
414,aal_spm12,svc_l1,ABIDE,117,15,correlation,,0.61590987
415,aal_spm12,svc_l2,ABIDE,117,15,correlation,,0.61753158
416,aal_spm12,ridge,ABIDE,117,15,correlation,,0.60976442
417,aal_spm12,svc_l1,ABIDE,117,15,partial correlation,,0.59602253
418,aal_spm12,svc_l2,ABIDE,117,15,partial correlation,,0.60788665
419,aal_spm12,ridge,ABIDE,117,15,partial correlation,,0.60745988
420,aal_spm12,svc_l1,ABIDE,117,15,tangent,,0.6002902
421,aal_spm12,svc_l2,ABIDE,117,15,tangent,,0.66814612
422,aal_spm12,ridge,ABIDE,117,15,tangent,,0.66840219
423,basc_scale122,svc_l1,ABIDE,122,15,correlation,,0.67266985
424,basc_scale122,svc_l2,ABIDE,122,15,correlation,,0.68308296
425,basc_scale122,ridge,ABIDE,122,15,correlation,,0.69836122
426,basc_scale122,svc_l1,ABIDE,122,15,partial correlation,,0.64501536
427,basc_scale122,svc_l2,ABIDE,122,15,partial correlation,,0.69315466
428,basc_scale122,ridge,ABIDE,122,15,partial correlation,,0.69528849
429,basc_scale122,svc_l1,ABIDE,122,15,tangent,,0.63426084
430,basc_scale122,svc_l2,ABIDE,122,15,tangent,,0.7335268
431,basc_scale122,ridge,ABIDE,122,15,tangent,,0.73446569
432,ho_cort_symm_split,svc_l1,ABIDE,96,16,correlation,,0.64288153
433,ho_cort_symm_split,svc_l2,ABIDE,96,16,correlation,,0.71381017
434,ho_cort_symm_split,ridge,ABIDE,96,16,correlation,,0.70100717
435,ho_cort_symm_split,svc_l1,ABIDE,96,16,partial correlation,,0.55291909
436,ho_cort_symm_split,svc_l2,ABIDE,96,16,partial correlation,,0.6409184
437,ho_cort_symm_split,ridge,ABIDE,96,16,partial correlation,,0.6421987
438,ho_cort_symm_split,svc_l1,ABIDE,96,16,tangent,,0.61454421
439,ho_cort_symm_split,svc_l2,ABIDE,96,16,tangent,,0.74018436
440,ho_cort_symm_split,ridge,ABIDE,96,16,tangent,,0.737197
441,aal_spm12,svc_l1,ABIDE,117,16,correlation,,0.7194435
442,aal_spm12,svc_l2,ABIDE,117,16,correlation,,0.71739502
443,aal_spm12,ridge,ABIDE,117,16,correlation,,0.71406623
444,aal_spm12,svc_l1,ABIDE,117,16,partial correlation,,0.62726186
445,aal_spm12,svc_l2,ABIDE,117,16,partial correlation,,0.69119153
446,aal_spm12,ridge,ABIDE,117,16,partial correlation,,0.69102083
447,aal_spm12,svc_l1,ABIDE,117,16,tangent,,0.65261181
448,aal_spm12,svc_l2,ABIDE,117,16,tangent,,0.72763742
449,aal_spm12,ridge,ABIDE,117,16,tangent,,0.72669853
450,basc_scale122,svc_l1,ABIDE,122,16,correlation,,0.69708091
451,basc_scale122,svc_l2,ABIDE,122,16,correlation,,0.75247525
452,basc_scale122,ridge,ABIDE,122,16,correlation,,0.74513486
453,basc_scale122,svc_l1,ABIDE,122,16,partial correlation,,0.60711847
454,basc_scale122,svc_l2,ABIDE,122,16,partial correlation,,0.66917037
455,basc_scale122,ridge,ABIDE,122,16,partial correlation,,0.67027996
456,basc_scale122,svc_l1,ABIDE,122,16,tangent,,0.64373506
457,basc_scale122,svc_l2,ABIDE,122,16,tangent,,0.71244452
458,basc_scale122,ridge,ABIDE,122,16,tangent,,0.71261523
459,ho_cort_symm_split,svc_l1,ABIDE,96,17,correlation,,0.64629566
460,ho_cort_symm_split,svc_l2,ABIDE,96,17,correlation,,0.68974053
461,ho_cort_symm_split,ridge,ABIDE,96,17,correlation,,0.64885626
462,ho_cort_symm_split,svc_l1,ABIDE,96,17,partial correlation,,0.51852168
463,ho_cort_symm_split,svc_l2,ABIDE,96,17,partial correlation,,0.5519802
464,ho_cort_symm_split,ridge,ABIDE,96,17,partial correlation,,0.55206555
465,ho_cort_symm_split,svc_l1,ABIDE,96,17,tangent,,0.59252305
466,ho_cort_symm_split,svc_l2,ABIDE,96,17,tangent,,0.6637931
467,ho_cort_symm_split,ridge,ABIDE,96,17,tangent,,0.66157392
468,aal_spm12,svc_l1,ABIDE,117,17,correlation,,0.65713554
469,aal_spm12,svc_l2,ABIDE,117,17,correlation,,0.65713554
470,aal_spm12,ridge,ABIDE,117,17,correlation,,0.6509901
471,aal_spm12,svc_l1,ABIDE,117,17,partial correlation,,0.60421646
472,aal_spm12,svc_l2,ABIDE,117,17,partial correlation,,0.63366337
473,aal_spm12,ridge,ABIDE,117,17,partial correlation,,0.63502902
474,aal_spm12,svc_l1,ABIDE,117,17,tangent,,0.63793103
475,aal_spm12,svc_l2,ABIDE,117,17,tangent,,0.71363947
476,aal_spm12,ridge,ABIDE,117,17,tangent,,0.71338341
477,basc_scale122,svc_l1,ABIDE,122,17,correlation,,0.69742233
478,basc_scale122,svc_l2,ABIDE,122,17,correlation,,0.71013998
479,basc_scale122,ridge,ABIDE,122,17,correlation,,0.69793445
480,basc_scale122,svc_l1,ABIDE,122,17,partial correlation,,0.607972
481,basc_scale122,svc_l2,ABIDE,122,17,partial correlation,,0.65858655
482,basc_scale122,ridge,ABIDE,122,17,partial correlation,,0.66268351
483,basc_scale122,svc_l1,ABIDE,122,17,tangent,,0.60993513
484,basc_scale122,svc_l2,ABIDE,122,17,tangent,,0.70715261
485,basc_scale122,ridge,ABIDE,122,17,tangent,,0.70817685
486,ho_cort_symm_split,svc_l1,ABIDE,96,18,correlation,,0.63460225
487,ho_cort_symm_split,svc_l2,ABIDE,96,18,correlation,,0.64322294
488,ho_cort_symm_split,ridge,ABIDE,96,18,correlation,,0.61898259
489,ho_cort_symm_split,svc_l1,ABIDE,96,18,partial correlation,,0.54301809
490,ho_cort_symm_split,svc_l2,ABIDE,96,18,partial correlation,,0.56708774
491,ho_cort_symm_split,ridge,ABIDE,96,18,partial correlation,,0.56623421
492,ho_cort_symm_split,svc_l1,ABIDE,96,18,tangent,,0.57365995
493,ho_cort_symm_split,svc_l2,ABIDE,96,18,tangent,,0.63315125
494,ho_cort_symm_split,ridge,ABIDE,96,18,tangent,,0.62990782
495,aal_spm12,svc_l1,ABIDE,117,18,correlation,,0.62282349
496,aal_spm12,svc_l2,ABIDE,117,18,correlation,,0.63852851
497,aal_spm12,ridge,ABIDE,117,18,correlation,,0.63024923
498,aal_spm12,svc_l1,ABIDE,117,18,partial correlation,,0.54395698
499,aal_spm12,svc_l2,ABIDE,117,18,partial correlation,,0.60088767
500,aal_spm12,ridge,ABIDE,117,18,partial correlation,,0.60088767
501,aal_spm12,svc_l1,ABIDE,117,18,tangent,,0.55249232
502,aal_spm12,svc_l2,ABIDE,117,18,tangent,,0.63596791
503,aal_spm12,ridge,ABIDE,117,18,tangent,,0.63622397
504,basc_scale122,svc_l1,ABIDE,122,18,correlation,,0.60677706
505,basc_scale122,svc_l2,ABIDE,122,18,correlation,,0.63016388
506,basc_scale122,ridge,ABIDE,122,18,correlation,,0.60865483
507,basc_scale122,svc_l1,ABIDE,122,18,partial correlation,,0.53909184
508,basc_scale122,svc_l2,ABIDE,122,18,partial correlation,,0.5748549
509,basc_scale122,ridge,ABIDE,122,18,partial correlation,,0.57809833
510,basc_scale122,svc_l1,ABIDE,122,18,tangent,,0.55471151
511,basc_scale122,svc_l2,ABIDE,122,18,tangent,,0.61130079
512,basc_scale122,ridge,ABIDE,122,18,tangent,,0.6105326
513,ho_cort_symm_split,svc_l1,ABIDE,96,19,correlation,,0.64083305
514,ho_cort_symm_split,svc_l2,ABIDE,96,19,correlation,,0.67582793
515,ho_cort_symm_split,ridge,ABIDE,96,19,correlation,,0.64484466
516,ho_cort_symm_split,svc_l1,ABIDE,96,19,partial correlation,,0.58467054
517,ho_cort_symm_split,svc_l2,ABIDE,96,19,partial correlation,,0.5735746
518,ho_cort_symm_split,ridge,ABIDE,96,19,partial correlation,,0.57536702
519,ho_cort_symm_split,svc_l1,ABIDE,96,19,tangent,,0.61411745
520,ho_cort_symm_split,svc_l2,ABIDE,96,19,tangent,,0.6725845
521,ho_cort_symm_split,ridge,ABIDE,96,19,tangent,,0.66737794
522,aal_spm12,svc_l1,ABIDE,117,19,correlation,,0.62512803
523,aal_spm12,svc_l2,ABIDE,117,19,correlation,,0.62068966
524,aal_spm12,ridge,ABIDE,117,19,correlation,,0.61514169
525,aal_spm12,svc_l1,ABIDE,117,19,partial correlation,,0.58501195
526,aal_spm12,svc_l2,ABIDE,117,19,partial correlation,,0.64578354
527,aal_spm12,ridge,ABIDE,117,19,partial correlation,,0.64791738
528,aal_spm12,svc_l1,ABIDE,117,19,tangent,,0.6255548
529,aal_spm12,svc_l2,ABIDE,117,19,tangent,,0.71329805
530,aal_spm12,ridge,ABIDE,117,19,tangent,,0.71389553
531,basc_scale122,svc_l1,ABIDE,122,19,correlation,,0.65722089
532,basc_scale122,svc_l2,ABIDE,122,19,correlation,,0.63980881
533,basc_scale122,ridge,ABIDE,122,19,correlation,,0.6332366
534,basc_scale122,svc_l1,ABIDE,122,19,partial correlation,,0.55052919
535,basc_scale122,svc_l2,ABIDE,122,19,partial correlation,,0.63417549
536,basc_scale122,ridge,ABIDE,122,19,partial correlation,,0.63605326
537,basc_scale122,svc_l1,ABIDE,122,19,tangent,,0.63844315
538,basc_scale122,svc_l2,ABIDE,122,19,tangent,,0.64433254
539,basc_scale122,ridge,ABIDE,122,19,tangent,,0.643479
540,ho_cort_symm_split,svc_l1,ABIDE,96,20,correlation,,0.59252305
541,ho_cort_symm_split,svc_l2,ABIDE,96,20,correlation,,0.61522704
542,ho_cort_symm_split,ridge,ABIDE,96,20,correlation,,0.59252305
543,ho_cort_symm_split,svc_l1,ABIDE,96,20,partial correlation,,0.59935131
544,ho_cort_symm_split,svc_l2,ABIDE,96,20,partial correlation,,0.56452714
545,ho_cort_symm_split,ridge,ABIDE,96,20,partial correlation,,0.56657562
546,ho_cort_symm_split,svc_l1,ABIDE,96,20,tangent,,0.61360533
547,ho_cort_symm_split,svc_l2,ABIDE,96,20,tangent,,0.65568453
548,ho_cort_symm_split,ridge,ABIDE,96,20,tangent,,0.65150222
549,aal_spm12,svc_l1,ABIDE,117,20,correlation,,0.64364971
550,aal_spm12,svc_l2,ABIDE,117,20,correlation,,0.67190167
551,aal_spm12,ridge,ABIDE,117,20,correlation,,0.66089109
552,aal_spm12,svc_l1,ABIDE,117,20,partial correlation,,0.61881188
553,aal_spm12,svc_l2,ABIDE,117,20,partial correlation,,0.69178901
554,aal_spm12,ridge,ABIDE,117,20,partial correlation,,0.69213042
555,aal_spm12,svc_l1,ABIDE,117,20,tangent,,0.64885626
556,aal_spm12,svc_l2,ABIDE,117,20,tangent,,0.73088085
557,aal_spm12,ridge,ABIDE,117,20,tangent,,0.73079549
558,basc_scale122,svc_l1,ABIDE,122,20,correlation,,0.70911574
559,basc_scale122,svc_l2,ABIDE,122,20,correlation,,0.69767839
560,basc_scale122,ridge,ABIDE,122,20,correlation,,0.69691021
561,basc_scale122,svc_l1,ABIDE,122,20,partial correlation,,0.61633663
562,basc_scale122,svc_l2,ABIDE,122,20,partial correlation,,0.63212701
563,basc_scale122,ridge,ABIDE,122,20,partial correlation,,0.63272448
564,basc_scale122,svc_l1,ABIDE,122,20,tangent,,0.63204165
565,basc_scale122,svc_l2,ABIDE,122,20,tangent,,0.68931376
566,basc_scale122,ridge,ABIDE,122,20,tangent,,0.69076477
567,ho_cort_symm_split,svc_l1,ABIDE,96,21,correlation,,0.61633663
568,ho_cort_symm_split,svc_l2,ABIDE,96,21,correlation,,0.64066234
569,ho_cort_symm_split,ridge,ABIDE,96,21,correlation,,0.61625128
570,ho_cort_symm_split,svc_l1,ABIDE,96,21,partial correlation,,0.52978832
571,ho_cort_symm_split,svc_l2,ABIDE,96,21,partial correlation,,0.55599181
572,ho_cort_symm_split,ridge,ABIDE,96,21,partial correlation,,0.55991806
573,ho_cort_symm_split,svc_l1,ABIDE,96,21,tangent,,0.57895186
574,ho_cort_symm_split,svc_l2,ABIDE,96,21,tangent,,0.61078867
575,ho_cort_symm_split,ridge,ABIDE,96,21,tangent,,0.60387504
576,aal_spm12,svc_l1,ABIDE,117,21,correlation,,0.582366
577,aal_spm12,svc_l2,ABIDE,117,21,correlation,,0.61770229
578,aal_spm12,ridge,ABIDE,117,21,correlation,,0.60891089
579,aal_spm12,svc_l1,ABIDE,117,21,partial correlation,,0.57135541
580,aal_spm12,svc_l2,ABIDE,117,21,partial correlation,,0.63639467
581,aal_spm12,ridge,ABIDE,117,21,partial correlation,,0.63861386
582,aal_spm12,svc_l1,ABIDE,117,21,tangent,,0.57861045
583,aal_spm12,svc_l2,ABIDE,117,21,tangent,,0.64723455
584,aal_spm12,ridge,ABIDE,117,21,tangent,,0.64791738
585,basc_scale122,svc_l1,ABIDE,122,21,correlation,,0.66558552
586,basc_scale122,svc_l2,ABIDE,122,21,correlation,,0.66891431
587,basc_scale122,ridge,ABIDE,122,21,correlation,,0.65850119
588,basc_scale122,svc_l1,ABIDE,122,21,partial correlation,,0.56145442
589,basc_scale122,svc_l2,ABIDE,122,21,partial correlation,,0.64467395
590,basc_scale122,ridge,ABIDE,122,21,partial correlation,,0.64663708
591,basc_scale122,svc_l1,ABIDE,122,21,tangent,,0.607972
592,basc_scale122,svc_l2,ABIDE,122,21,tangent,,0.64527142
593,basc_scale122,ridge,ABIDE,122,21,tangent,,0.64356436
594,ho_cort_symm_split,svc_l1,ABIDE,96,22,correlation,,0.69588597
595,ho_cort_symm_split,svc_l2,ABIDE,96,22,correlation,,0.67360874
596,ho_cort_symm_split,ridge,ABIDE,96,22,correlation,,0.643479
597,ho_cort_symm_split,svc_l1,ABIDE,96,22,partial correlation,,0.55095596
598,ho_cort_symm_split,svc_l2,ABIDE,96,22,partial correlation,,0.56828269
599,ho_cort_symm_split,ridge,ABIDE,96,22,partial correlation,,0.57016046
600,ho_cort_symm_split,svc_l1,ABIDE,96,22,tangent,,0.63690679
601,ho_cort_symm_split,svc_l2,ABIDE,96,22,tangent,,0.68735063
602,ho_cort_symm_split,ridge,ABIDE,96,22,tangent,,0.68624104
603,aal_spm12,svc_l1,ABIDE,117,22,correlation,,0.63895527
604,aal_spm12,svc_l2,ABIDE,117,22,correlation,,0.64868556
605,aal_spm12,ridge,ABIDE,117,22,correlation,,0.64672243
606,aal_spm12,svc_l1,ABIDE,117,22,partial correlation,,0.59277911
607,aal_spm12,svc_l2,ABIDE,117,22,partial correlation,,0.63229771
608,aal_spm12,ridge,ABIDE,117,22,partial correlation,,0.63366337
609,aal_spm12,svc_l1,ABIDE,117,22,tangent,,0.68820417
610,aal_spm12,svc_l2,ABIDE,117,22,tangent,,0.69878798
611,aal_spm12,ridge,ABIDE,117,22,tangent,,0.69947081
612,basc_scale122,svc_l1,ABIDE,122,22,correlation,,0.68504609
613,basc_scale122,svc_l2,ABIDE,122,22,correlation,,0.67275521
614,basc_scale122,ridge,ABIDE,122,22,correlation,,0.66345169
615,basc_scale122,svc_l1,ABIDE,122,22,partial correlation,,0.55479686
616,basc_scale122,svc_l2,ABIDE,122,22,partial correlation,,0.64800273
617,basc_scale122,ridge,ABIDE,122,22,partial correlation,,0.65022192
618,basc_scale122,svc_l1,ABIDE,122,22,tangent,,0.62162854
619,basc_scale122,svc_l2,ABIDE,122,22,tangent,,0.71671219
620,basc_scale122,ridge,ABIDE,122,22,tangent,,0.7181632
621,ho_cort_symm_split,svc_l1,ABIDE,96,23,correlation,,0.59124274
622,ho_cort_symm_split,svc_l2,ABIDE,96,23,correlation,,0.6270058
623,ho_cort_symm_split,ridge,ABIDE,96,23,correlation,,0.59371799
624,ho_cort_symm_split,svc_l1,ABIDE,96,23,partial correlation,,0.54353022
625,ho_cort_symm_split,svc_l2,ABIDE,96,23,partial correlation,,0.55880847
626,ho_cort_symm_split,ridge,ABIDE,96,23,partial correlation,,0.55983271
627,ho_cort_symm_split,svc_l1,ABIDE,96,23,tangent,,0.61334927
628,ho_cort_symm_split,svc_l2,ABIDE,96,23,tangent,,0.66899966
629,ho_cort_symm_split,ridge,ABIDE,96,23,tangent,,0.66609764
630,aal_spm12,svc_l1,ABIDE,117,23,correlation,,0.6105326
631,aal_spm12,svc_l2,ABIDE,117,23,correlation,,0.62034824
632,aal_spm12,ridge,ABIDE,117,23,correlation,,0.60933766
633,aal_spm12,svc_l1,ABIDE,117,23,partial correlation,,0.60677706
634,aal_spm12,svc_l2,ABIDE,117,23,partial correlation,,0.64988051
635,aal_spm12,ridge,ABIDE,117,23,partial correlation,,0.64936839
636,aal_spm12,svc_l1,ABIDE,117,23,tangent,,0.63502902
637,aal_spm12,svc_l2,ABIDE,117,23,tangent,,0.70109252
638,aal_spm12,ridge,ABIDE,117,23,tangent,,0.7004097
639,basc_scale122,svc_l1,ABIDE,122,23,correlation,,0.62205531
640,basc_scale122,svc_l2,ABIDE,122,23,correlation,,0.66217139
641,basc_scale122,ridge,ABIDE,122,23,correlation,,0.65192899
642,basc_scale122,svc_l1,ABIDE,122,23,partial correlation,,0.62435985
643,basc_scale122,svc_l2,ABIDE,122,23,partial correlation,,0.67463298
644,basc_scale122,ridge,ABIDE,122,23,partial correlation,,0.6777057
645,basc_scale122,svc_l1,ABIDE,122,23,tangent,,0.62205531
646,basc_scale122,svc_l2,ABIDE,122,23,tangent,,0.71133493
647,basc_scale122,ridge,ABIDE,122,23,tangent,,0.71210311
648,ho_cort_symm_split,svc_l1,ABIDE,96,24,correlation,,0.61104473
649,ho_cort_symm_split,svc_l2,ABIDE,96,24,correlation,,0.57724479
650,ho_cort_symm_split,ridge,ABIDE,96,24,correlation,,0.56614886
651,ho_cort_symm_split,svc_l1,ABIDE,96,24,partial correlation,,0.50264595
652,ho_cort_symm_split,svc_l2,ABIDE,96,24,partial correlation,,0.53115398
653,ho_cort_symm_split,ridge,ABIDE,96,24,partial correlation,,0.53072721
654,ho_cort_symm_split,svc_l1,ABIDE,96,24,tangent,,0.57852509
655,ho_cort_symm_split,svc_l2,ABIDE,96,24,tangent,,0.61522704
656,ho_cort_symm_split,ridge,ABIDE,96,24,tangent,,0.607972
657,aal_spm12,svc_l1,ABIDE,117,24,correlation,,0.61736087
658,aal_spm12,svc_l2,ABIDE,117,24,correlation,,0.64407648
659,aal_spm12,ridge,ABIDE,117,24,correlation,,0.63434619
660,aal_spm12,svc_l1,ABIDE,117,24,partial correlation,,0.54848071
661,aal_spm12,svc_l2,ABIDE,117,24,partial correlation,,0.64356436
662,aal_spm12,ridge,ABIDE,117,24,partial correlation,,0.64364971
663,aal_spm12,svc_l1,ABIDE,117,24,tangent,,0.57587914
664,aal_spm12,svc_l2,ABIDE,117,24,tangent,,0.6663537
665,aal_spm12,ridge,ABIDE,117,24,tangent,,0.66524411
666,basc_scale122,svc_l1,ABIDE,122,24,correlation,,0.64646637
667,basc_scale122,svc_l2,ABIDE,122,24,correlation,,0.65261181
668,basc_scale122,ridge,ABIDE,122,24,correlation,,0.64791738
669,basc_scale122,svc_l1,ABIDE,122,24,partial correlation,,0.58535336
670,basc_scale122,svc_l2,ABIDE,122,24,partial correlation,,0.65952544
671,basc_scale122,ridge,ABIDE,122,24,partial correlation,,0.6612325
672,basc_scale122,svc_l1,ABIDE,122,24,tangent,,0.65141687
673,basc_scale122,svc_l2,ABIDE,122,24,tangent,,0.71500512
674,basc_scale122,ridge,ABIDE,122,24,tangent,,0.71372482
675,ho_cort_symm_split,svc_l1,ABIDE,96,25,correlation,,0.62640833
676,ho_cort_symm_split,svc_l2,ABIDE,96,25,correlation,,0.65389211
677,ho_cort_symm_split,ridge,ABIDE,96,25,correlation,,0.63460225
678,ho_cort_symm_split,svc_l1,ABIDE,96,25,partial correlation,,0.60020485
679,ho_cort_symm_split,svc_l2,ABIDE,96,25,partial correlation,,0.58740184
680,ho_cort_symm_split,ridge,ABIDE,96,25,partial correlation,,0.58825538
681,ho_cort_symm_split,svc_l1,ABIDE,96,25,tangent,,0.64279618
682,ho_cort_symm_split,svc_l2,ABIDE,96,25,tangent,,0.67190167
683,ho_cort_symm_split,ridge,ABIDE,96,25,tangent,,0.66703653
684,aal_spm12,svc_l1,ABIDE,117,25,correlation,,0.65175828
685,aal_spm12,svc_l2,ABIDE,117,25,correlation,,0.68052236
686,aal_spm12,ridge,ABIDE,117,25,correlation,,0.66208604
687,aal_spm12,svc_l1,ABIDE,117,25,partial correlation,,0.61249573
688,aal_spm12,svc_l2,ABIDE,117,25,partial correlation,,0.66797542
689,aal_spm12,ridge,ABIDE,117,25,partial correlation,,0.66814612
690,aal_spm12,svc_l1,ABIDE,117,25,tangent,,0.63178559
691,aal_spm12,svc_l2,ABIDE,117,25,tangent,,0.72174804
692,aal_spm12,ridge,ABIDE,117,25,tangent,,0.72285763
693,basc_scale122,svc_l1,ABIDE,122,25,correlation,,0.68427791
694,basc_scale122,svc_l2,ABIDE,122,25,correlation,,0.72166268
695,basc_scale122,ridge,ABIDE,122,25,correlation,,0.71466371
696,basc_scale122,svc_l1,ABIDE,122,25,partial correlation,,0.5849266
697,basc_scale122,svc_l2,ABIDE,122,25,partial correlation,,0.66652441
698,basc_scale122,ridge,ABIDE,122,25,partial correlation,,0.66703653
699,basc_scale122,svc_l1,ABIDE,122,25,tangent,,0.63477296
700,basc_scale122,svc_l2,ABIDE,122,25,tangent,,0.70134858
701,basc_scale122,ridge,ABIDE,122,25,tangent,,0.70100717
702,ho_cort_symm_split,svc_l1,ABIDE,96,26,correlation,,0.64962445
703,ho_cort_symm_split,svc_l2,ABIDE,96,26,correlation,,0.6700239
704,ho_cort_symm_split,ridge,ABIDE,96,26,correlation,,0.63827245
705,ho_cort_symm_split,svc_l1,ABIDE,96,26,partial correlation,,0.52065551
706,ho_cort_symm_split,svc_l2,ABIDE,96,26,partial correlation,,0.5331171
707,ho_cort_symm_split,ridge,ABIDE,96,26,partial correlation,,0.53243428
708,ho_cort_symm_split,svc_l1,ABIDE,96,26,tangent,,0.64433254
709,ho_cort_symm_split,svc_l2,ABIDE,96,26,tangent,,0.63221236
710,ho_cort_symm_split,ridge,ABIDE,96,26,tangent,,0.6268351
711,aal_spm12,svc_l1,ABIDE,117,26,correlation,,0.63904063
712,aal_spm12,svc_l2,ABIDE,117,26,correlation,,0.67523045
713,aal_spm12,ridge,ABIDE,117,26,correlation,,0.67523045
714,aal_spm12,svc_l1,ABIDE,117,26,partial correlation,,0.58373165
715,aal_spm12,svc_l2,ABIDE,117,26,partial correlation,,0.61940935
716,aal_spm12,ridge,ABIDE,117,26,partial correlation,,0.61898259
717,aal_spm12,svc_l1,ABIDE,117,26,tangent,,0.64723455
718,aal_spm12,svc_l2,ABIDE,117,26,tangent,,0.69537385
719,aal_spm12,ridge,ABIDE,117,26,tangent,,0.69494708
720,basc_scale122,svc_l1,ABIDE,122,26,correlation,,0.69238648
